"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000398","mRNA splicing, via spliceosome","64/1808","329/18903",2.72980932118488e-08,2.61922890969959e-06,2.28709805036292e-06,"22827/10250/83443/9939/10921/6633/10262/6428/7919/51639/4809/3185/988/8175/3187/10084/4858/10286/51759/79005/6430/10492/202559/51503/2483/9588/51634/8896/26986/55696/10291/26528/10421/10284/6627/5935/22794/51428/51729/11171/27339/10450/11338/2332/9733/84950/10212/57703/10569/9416/10179/6628/9128/6431/1859/10432/6433/10656/79066/55015/3183/9129/22889/10150",64
"GO:1905037","autophagosome organization","32/1808","117/18903",3.00760394904279e-08,2.82813318523248e-06,2.46951225612951e-06,"5861/51100/65018/9821/488/64422/23673/8396/7879/9140/5868/1509/23241/81631/128866/29979/81671/84971/8897/9927/137886/440026/60673/8678/9554/5287/23710/22878/401548/55102/56270/58476",32
"GO:0051236","establishment of RNA localization","40/1808","166/18903",3.04744964315812e-08,2.82813318523248e-06,2.46951225612951e-06,"9939/3837/6428/7919/6396/5901/7884/10128/84248/29074/26097/9818/22794/23049/54890/2332/25909/5903/4904/84271/10212/11269/10762/9883/11260/81929/8570/3267/9887/8021/59343/23279/53371/9631/100101267/9804/3297/9972/7248/23299",40
"GO:0043484","regulation of RNA splicing","42/1808","180/18903",3.74713579789489e-08,3.42137673417468e-06,2.98752966161535e-06,"22827/10250/83443/2926/3303/9939/10921/7009/10262/6428/6881/3185/3187/54407/10084/4858/6430/202559/9588/55696/26528/10284/5935/6883/56970/27339/11338/2332/22927/57703/8882/10179/5430/6431/1198/1859/1195/6433/10656/79066/57018/10150",42
"GO:0016570","histone modification","83/1808","474/18903",3.93917175796652e-08,3.5396271939442e-06,3.09078539271692e-06,"83443/6881/65018/7320/80335/55352/7319/322/79718/6879/1386/1911/6878/84148/91272/4204/4591/23512/6045/26036/1387/4298/9810/51322/26097/23309/9112/23476/1810/9025/7703/8861/55758/2091/10336/6883/56970/7994/23135/51504/57459/7874/9329/9733/26038/4089/200424/11143/2033/10269/8505/1025/28989/27154/8314/22992/54880/54815/11091/8202/6018/10847/9757/10782/6873/8242/11108/23429/55683/10432/8864/6418/80218/9759/5929/23411/5252/339287/79960/29915/55167/23774/10014",83
"GO:0006839","mitochondrial transport","43/1808","189/18903",5.65020340013493e-08,4.9977814762756e-06,4.36403867878842e-06,"84266/100188893/55737/51025/3303/56993/7332/2931/51100/65018/292/665/7323/3998/1386/25793/3329/10440/6721/5018/282991/581/9049/10452/7417/55294/26520/92609/3320/29928/7755/10165/8314/25813/9927/9530/10531/81034/4836/5562/9804/8034/293",43
"GO:0009895","negative regulation of catabolic process","63/1808","332/18903",9.0774698057789e-08,7.90577793392529e-06,6.9032871591802e-06,"55737/4130/2931/55353/65018/1981/8724/9097/7077/1994/26073/10128/10492/8239/51374/23367/10193/23435/56893/6449/26986/5270/51322/9191/79031/9529/29997/8898/1457/4170/9349/11011/23049/8667/2332/7874/23118/9711/1736/128866/819/4089/4904/26580/9860/23185/4194/8678/9554/64282/23429/28964/257397/5562/9759/79066/90806/54541/1982/3183/3607/7248/6774",63
"GO:0007029","endoplasmic reticulum organization","27/1808","93/18903",9.26100815758516e-08,7.94341926971054e-06,6.93615539202869e-06,"7905/10890/56851/79137/3998/22872/93380/439/6449/51308/29927/84522/124491/5830/819/55161/80124/10328/163590/53407/2580/57488/23471/9919/64225/55627/55151",27
"GO:0042255","ribosome assembly","21/1808","61/18903",9.88392542565995e-08,8.35117937830761e-06,7.29220955206585e-06,"3692/1654/51116/51119/29997/64963/84231/29777/51065/55299/83939/56342/84154/6134/6175/6147/23195/6193/6208/6128/6152",21
"GO:0051648","vesicle localization","46/1808","213/18903",1.04352579475874e-07,8.68735224136647e-06,7.58575407459291e-06,"8766/5861/65018/10972/3799/54732/23208/10342/83930/6853/8943/5728/7879/8452/282991/55435/5590/5537/8301/553115/9024/122553/9342/10079/51128/55088/59349/8867/10597/56681/84446/26286/11336/1453/10239/118426/6399/149371/81565/7109/22878/9919/10652/3064/157769/55773",46
"GO:0051028","mRNA transport","33/1808","130/18903",1.2984917614214e-07,1.06532780600095e-05,9.30239101698688e-06,"9939/6428/7919/6396/7884/10128/84248/26097/9818/22794/23049/54890/2332/25909/5903/84271/10212/11269/10762/9883/81929/8570/3267/9887/8021/59343/23279/53371/9631/100101267/3297/9972/23299",33
"GO:0042274","ribosomal small subunit biogenesis","24/1808","78/18903",1.4181859583709e-07,1.14690724433395e-05,1.00147387376086e-05,"4809/115939/6218/64963/83732/8780/153443/10199/29777/92856/25879/6838/84294/25983/6202/55720/51065/23160/6230/6194/10885/6193/6208/6229",24
"GO:0032543","mitochondrial translation","33/1808","131/18903",1.57829635050146e-07,1.25841347044912e-05,1.09884057256558e-05,"90480/51258/64981/128308/54998/65993/28973/65080/64951/10128/64960/29074/63875/51649/219927/116541/28977/9801/64983/60488/6183/55173/65005/51116/51253/51069/115416/64963/56945/10884/26995/65008/51642",33
"GO:0043543","protein acylation","54/1808","272/18903",1.64465857255527e-07,1.27706268264356e-05,1.11512497470117e-05,"83443/58515/6881/51114/2752/322/57551/6879/25999/1386/6878/84148/4204/1654/51125/26036/1387/4298/5494/1810/7703/8861/6883/56970/7994/23390/8536/9329/26038/4089/11143/2033/1743/10269/27154/114799/11091/84243/8202/10847/6873/4836/25921/55683/6418/122830/5562/80218/23411/339287/79960/80018/55167/23774",54
"GO:0015931","nucleobase-containing compound transport","47/1808","223/18903",1.6468040246066e-07,1.27706268264356e-05,1.11512497470117e-05,"9939/3837/6428/7919/292/6396/10237/5901/7884/10128/84248/29074/26097/9818/22794/23049/54890/2332/25909/5903/4904/84271/10212/11269/10762/9883/11260/81929/8570/3267/9887/8021/59343/81034/23279/53371/92014/9631/100101267/114789/9804/3297/9972/84275/7248/23299/293",47
"GO:0035966","response to topologically incorrect protein","38/1808","163/18903",1.68445385658591e-07,1.28860720028822e-05,1.12520559182467e-05,"3303/3336/55122/7009/9709/25822/10488/7873/3309/8452/3329/1965/3304/79139/581/3313/10133/7353/55658/23197/3320/51283/10808/51009/2033/55161/9927/4287/4189/5611/267/23471/23645/3297/3315/468/80311/22824",38
"GO:0031396","regulation of protein ubiquitination","45/1808","210/18903",1.81499236181425e-07,1.3699562346974e-05,1.19623917629189e-05,"6187/5716/3303/7332/2931/65018/9709/3309/56160/331/5728/10625/754/8452/9184/3304/1654/79139/9810/9112/6478/9529/553115/9349/7965/55294/25898/3320/11338/6224/3984/54602/819/29979/10210/23560/8878/59343/7314/11261/57561/8864/1407/144165/51343",45
"GO:0022411","cellular component disassembly","82/1808","483/18903",1.86923358369308e-07,1.39233306806401e-05,1.21577851925522e-05,"493856/4130/6604/2931/23399/65018/5962/9821/6749/832/51534/488/292/3799/79137/665/51506/64422/136319/57551/6683/2935/2039/9140/55201/25793/6624/51569/6721/581/10193/146206/56893/3159/157922/65991/5119/10133/8775/11034/57662/81551/1073/9349/25978/55294/81631/9342/6712/57466/9711/128866/29979/53918/81671/84971/8867/2107/10269/6059/382/9927/126731/8878/6455/6811/8678/149371/9922/2580/81565/6418/23710/5562/9948/54541/3920/3297/3064/401548/55102/56270",82
"GO:0009141","nucleoside triphosphate metabolic process","53/1808","267/18903",2.14425535489174e-07,1.55915599305828e-05,1.36144749270664e-05,"4716/387/3303/5230/30968/3098/51727/65018/3692/4724/5214/526/2597/1716/5901/3615/2026/79077/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/4705/10845/3704/131870/790955/55270/25939/132/2033/8505/481/10165/204/6392/4831/518/7371/28964/114789/5562/9759/226/54541/3607/6774",53
"GO:0016482","cytosolic transport","39/1808","171/18903",2.15477632047989e-07,1.55915599305828e-05,1.36144749270664e-05,"55737/10097/51552/5962/3799/8724/3916/9043/112936/7879/1213/55435/5868/5594/164/8898/55658/10079/400/9066/22853/7874/26000/23011/64400/51560/64145/90196/6811/8678/23258/55207/2580/7109/25930/5604/10652/51361/55773",39
"GO:0033157","regulation of intracellular protein transport","47/1808","225/18903",2.17582270714722e-07,1.55915599305828e-05,1.36144749270664e-05,"7332/3265/10155/2931/10541/51100/65018/8851/665/7323/3998/5901/5621/3728/9221/55754/2039/51465/51569/6721/23435/2010/5566/5494/55696/9818/23379/9024/55294/51128/3320/8536/51009/8882/8314/5905/79567/56681/9530/11261/53371/4836/51496/81565/5562/4946/127933",47
"GO:0006470","protein dephosphorylation","52/1808","261/18903",2.46581090854698e-07,1.73424053168517e-05,1.51433046733301e-05,"261726/29101/5532/23399/65018/10776/2281/1827/5728/121665/8073/5501/5510/9110/54704/91272/134510/5792/5494/5526/5537/8898/5504/26012/5516/55671/92609/5511/8897/5500/1843/55291/80824/1850/1408/22870/1846/5520/23141/8493/84959/6305/51496/10076/9891/5527/25930/23645/58490/3064/7248/808",52
"GO:0009144","purine nucleoside triphosphate metabolic process","50/1808","247/18903",2.51206012362098e-07,1.73424053168517e-05,1.51433046733301e-05,"4716/387/3303/5230/30968/3098/65018/3692/4724/5214/526/2597/1716/5901/3615/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/4705/10845/3704/131870/790955/55270/25939/132/2033/8505/481/10165/204/6392/4831/518/28964/114789/5562/9759/226/54541/3607/6774",50
"GO:0031330","negative regulation of cellular catabolic process","50/1808","247/18903",2.51206012362098e-07,1.73424053168517e-05,1.51433046733301e-05,"4130/2931/65018/1981/9097/7077/1994/26073/10128/10492/8239/23367/10193/23435/56893/6449/26986/51322/79031/9529/29997/8898/1457/4170/9349/11011/23049/8667/2332/7874/23118/9711/1736/128866/819/4904/9860/23185/8678/9554/64282/23429/257397/79066/90806/1982/3183/3607/7248/6774",50
"GO:0006611","protein export from nucleus","20/1808","59/18903",2.65408084875109e-07,1.81021104635903e-05,1.5806675543101e-05,"10541/811/5901/3313/2010/5566/5494/55696/27351/23039/8536/5905/80824/8021/23214/11261/8498/51496/5310/127933",20
"GO:0001732","formation of cytoplasmic translation initiation complex","10/1808","16/18903",2.91795458350935e-07,1.96125046720619e-05,1.71255444807041e-05,"27335/1983/10480/8668/8661/3646/8665/8667/8662/8664",10
"GO:0048207","vesicle targeting, rough ER to cis-Golgi","13/1808","27/18903",2.97946546864038e-07,1.96125046720619e-05,1.71255444807041e-05,"10972/10342/8452/5537/553115/51128/59349/10597/56681/1453/6399/22878/9919",13
"GO:0048208","COPII vesicle coating","13/1808","27/18903",2.97946546864038e-07,1.96125046720619e-05,1.71255444807041e-05,"10972/10342/8452/5537/553115/51128/59349/10597/56681/1453/6399/22878/9919",13
"GO:0006626","protein targeting to mitochondrion","28/1808","104/18903",3.0871837375202e-07,2.0003946438911e-05,1.74673495434368e-05,"100188893/51025/56993/7332/2931/51100/65018/665/7323/3998/25793/3329/10440/6721/9049/10452/55294/26520/92609/3320/29928/8314/25813/9927/9530/10531/5562/9804",28
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","29/1808","110/18903",3.10960481650621e-07,2.0003946438911e-05,1.74673495434368e-05,"5716/28951/3303/2931/79699/9709/1454/5886/5728/25820/3304/6449/9817/29997/55294/11236/25898/9604/29979/9655/122809/440730/1453/4193/23609/144165/51343/90637/6613",29
"GO:0072599","establishment of protein localization to endoplasmic reticulum","18/1808","50/18903",3.74120025539157e-07,2.37965557817659e-05,2.07790377283487e-05,"6731/10890/9709/3309/6734/439/6729/6449/29927/55176/128866/58477/6730/6747/54557/23471/6262/90637",18
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","33/1808","137/18903",4.83293448777303e-07,3.03991579280924e-05,2.65443980755347e-05,"6187/5716/7332/2931/65018/3309/56160/331/5728/754/8452/1654/79139/9810/9112/29997/553115/7965/55294/25898/9733/54602/26354/29979/10210/59343/7314/57561/54472/9759/1407/144165/51343",33
"GO:0140053","mitochondrial gene expression","37/1808","163/18903",4.95057214490353e-07,3.07969108926362e-05,2.6891714045653e-05,"90480/51258/64981/128308/54998/65993/28973/65080/64951/10128/64960/7019/29074/63875/51649/219927/3028/116541/28977/9801/64983/60488/6183/55173/65005/51116/51253/51069/115416/64963/56945/10884/26995/65008/51642/5562/84275",37
"GO:0051650","establishment of vesicle localization","42/1808","197/18903",5.31858236714708e-07,3.27266247613257e-05,2.85767308880123e-05,"8766/5861/65018/10972/3799/54732/23208/10342/83930/8943/7879/8452/282991/55435/5590/5537/8301/553115/122553/9342/10079/51128/55088/59349/8867/10597/56681/26286/11336/1453/10239/118426/6399/149371/81565/7109/22878/9919/10652/3064/157769/55773",42
"GO:0034504","protein localization to nucleus","57/1808","306/18903",6.90262928719465e-07,4.20169724675364e-05,3.66890176940193e-05,"10694/55122/3837/10155/23399/10049/6396/10575/2752/26060/811/5901/3728/9221/1994/10527/1386/754/51569/23435/6612/6950/55696/9818/29997/9349/4771/3320/30000/1736/10628/5903/11143/23534/10210/8882/10762/9883/5905/51068/25792/8878/84823/8021/1408/84154/11261/53371/163590/51307/9631/100101267/4193/144165/9972/6774/7037",57
"GO:0031346","positive regulation of cell projection organization","63/1808","352/18903",7.78882517375815e-07,4.69069567113244e-05,4.09589283493486e-05,"10097/84299/3265/56965/10494/3897/2909/989/8724/2281/8175/1382/10109/55754/3309/5584/5898/8874/10801/6624/659/9738/10787/1857/2803/146206/23300/57175/79647/5526/8428/5216/54849/627/4916/57465/4747/3320/65009/8536/5361/2332/1742/3984/2033/57787/26039/5879/23011/440730/9148/5997/10163/81565/26230/5604/51265/2889/23373/3064/79791/85458/6498",63
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","32/1808","136/18903",1.2471502959643e-06,7.431702974162e-05,6.48932719096771e-05,"5716/28951/3303/2931/79699/9709/1454/5886/5728/25820/3304/6449/9810/9817/29997/55294/11236/25898/9604/2332/29979/9655/122809/4287/440730/1453/4193/23609/144165/51343/90637/6613",32
"GO:0034067","protein localization to Golgi apparatus","13/1808","30/18903",1.35122425379657e-06,7.96800052160665e-05,6.95761962261918e-05,"10972/55690/10133/400/64083/152559/221079/79567/51560/90196/1453/2580/23299",13
"GO:1901800","positive regulation of proteasomal protein catabolic process","29/1808","118/18903",1.5098902040856e-06,8.81184375807069e-05,7.69445946650675e-05,"5716/28951/3303/2931/79699/9709/1454/5886/25820/3304/6449/9810/9817/29997/55294/25898/9604/2332/29979/9655/122809/4287/1453/4193/23609/144165/51343/90637/6613",29
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","25/1808","94/18903",1.6722995883012e-06,9.66008976466643e-05,8.43514378803699e-05,"5716/28951/3303/2931/79699/9709/1454/5886/25820/3304/6449/9817/29997/25898/9604/29979/9655/122809/1453/4193/23609/144165/51343/90637/6613",25
"GO:0061077","chaperone-mediated protein folding","21/1808","71/18903",1.73883355520537e-06,9.9429664202198e-05,8.68215031923915e-05,"10694/3303/3336/10049/25822/10575/2281/573/3309/6767/3304/3313/6950/79031/26973/1457/10808/80331/2580/10728/3315",21
"GO:0032388","positive regulation of intracellular transport","41/1808","199/18903",1.83424336243617e-06,0.000103836516747512,9.06695455789503e-05,"7332/3265/10155/2931/10541/51100/65018/5962/8851/7323/6342/5901/5621/3728/55754/6721/23435/2010/5566/5494/55696/8898/23379/55294/51128/3320/8536/8882/23011/8314/79567/56681/128637/11261/118426/4836/51496/53407/25930/5562/4946",41
"GO:0006606","protein import into nucleus","36/1808","165/18903",1.90543177555643e-06,0.000106798507736881,9.32559418240023e-05,"55122/3837/10155/6396/26060/5901/3728/9221/1994/10527/1386/754/51569/23435/55696/9818/9349/3320/30000/10628/5903/23534/8882/10762/9883/8878/8021/1408/11261/53371/51307/9631/100101267/144165/9972/6774",36
"GO:0032984","protein-containing complex disassembly","47/1808","242/18903",1.94231103664182e-06,0.000107798262533621,9.41289228902991e-05,"4130/6604/5962/6749/832/51534/488/3799/136319/57551/6683/2935/2039/9140/55201/146206/56893/3159/157922/5119/8775/11034/57662/81551/1073/9349/25978/81631/9342/6712/57466/9711/128866/29979/81671/8867/2107/10269/6059/126731/6455/8678/2580/6418/9948/54541/3920",47
"GO:1903008","organelle disassembly","32/1808","139/18903",2.07041660665586e-06,0.000113792508837658,9.93630698503413e-05,"493856/2931/65018/9821/292/3799/79137/665/51506/64422/6683/9140/25793/51569/6721/10193/65991/10133/55294/81631/53918/84971/9927/8878/6811/8678/23710/5562/3064/401548/55102/56270",32
"GO:0007032","endosome organization","25/1808","96/18903",2.5416535633098e-06,0.000138349046364392,0.000120805719972701,"8766/55353/55004/51534/9296/51382/8724/51606/7879/5869/155382/5119/25978/55654/57403/128866/8867/64400/8878/10254/149371/10564/51361/79720/23325",25
"GO:0006612","protein targeting to membrane","31/1808","134/18903",2.66384310498775e-06,0.000143619198260339,0.000125407591188195,"6731/3265/8851/90522/51114/64422/5621/3309/5584/2039/23148/6734/439/51125/155382/6729/6449/29927/55176/5830/128866/58477/6730/84243/6747/11261/9344/54557/4666/23471/79720",31
"GO:0045732","positive regulation of protein catabolic process","42/1808","209/18903",2.71547909678419e-06,0.000145021954404673,0.000126632471087374,"5716/55737/28951/3303/2931/5962/79699/4898/9709/1454/5886/7879/25820/3304/10193/6449/9810/10769/9817/29997/1457/55294/25898/9604/3320/56963/2332/29979/9655/79888/122809/4287/6811/1453/9554/4193/23609/144165/51343/90637/4946/6613",42
"GO:0006458","'de novo' protein folding","15/1808","41/18903",2.76732038534817e-06,0.000146409352350056,0.000127843940281308,"3303/3336/25822/2281/573/3309/9403/6767/3329/3304/3313/27000/10808/2580/10728",15
"GO:0045047","protein targeting to ER","16/1808","46/18903",2.80620975078049e-06,0.000147092161103411,0.000128440165591279,"6731/9709/3309/6734/439/6729/6449/29927/55176/128866/58477/6730/6747/54557/23471/90637",16
"GO:0006986","response to unfolded protein","32/1808","141/18903",2.87200918319777e-06,0.000149160036569565,0.000130245824474136,"3303/3336/7009/9709/25822/10488/7873/3309/3329/1965/3304/79139/581/3313/10133/23197/3320/51283/10808/51009/2033/55161/9927/4189/5611/267/23471/23645/3297/3315/468/22824",32
"GO:0070507","regulation of microtubule cytoskeleton organization","34/1808","155/18903",3.20711769378521e-06,0.000165049938768346,0.000144120810430769,"4130/387/3303/22919/79884/8851/57551/6683/25999/8874/55201/1213/4204/3304/157922/10263/5119/57662/81551/4733/25978/128866/57606/5879/26146/126731/1859/6047/80321/28964/5562/5310/85458/23299",34
"GO:0051170","import into nucleus","36/1808","169/18903",3.42941486967008e-06,0.000174900158353174,0.000152721974660699,"55122/3837/10155/6396/26060/5901/3728/9221/1994/10527/1386/754/51569/23435/55696/9818/9349/3320/30000/10628/5903/23534/8882/10762/9883/8878/8021/1408/11261/53371/51307/9631/100101267/144165/9972/6774",36
"GO:0006401","RNA catabolic process","54/1808","299/18903",3.54582554481438e-06,0.000179222485796377,0.000156496210135793,"79002/2926/3303/9939/10921/26135/80335/5436/29883/2935/1994/8761/10128/10492/3646/23367/3304/23435/26986/27161/22894/131870/22794/9811/5511/342977/23049/54890/124245/2332/1736/118460/4904/53918/54555/2107/55802/8882/54915/201626/8570/10179/84186/253943/9887/23185/59284/64282/219988/57472/79066/60674/90806/3183",54
"GO:0000470","maturation of LSU-rRNA","12/1808","28/18903",3.99370724840244e-06,0.000200074130382356,0.000174703765612463,"3692/4809/10412/23481/65008/23560/84154/84365/6130/26156/4736/6129",12
"GO:0009199","ribonucleoside triphosphate metabolic process","47/1808","249/18903",4.39172464255467e-06,0.000218083800013175,0.000190429722266267,"4716/387/3303/5230/30968/3098/65018/3692/4724/5214/526/2597/1716/5901/3615/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/4705/10845/3704/790955/2033/8505/481/10165/204/6392/4831/518/7371/28964/114789/5562/9759/226/54541/3607/6774",47
"GO:0009205","purine ribonucleoside triphosphate metabolic process","46/1808","242/18903",4.55183482891905e-06,0.000224069017100093,0.000195655984957472,"4716/387/3303/5230/30968/3098/65018/3692/4724/5214/526/2597/1716/5901/3615/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/4705/10845/3704/790955/2033/8505/481/10165/204/6392/4831/518/28964/114789/5562/9759/226/54541/3607/6774",46
"GO:0000422","autophagy of mitochondrion","24/1808","93/18903",4.75913165582234e-06,0.000230268754731712,0.000201069565953592,"493856/2931/65018/9821/292/665/64422/9140/25793/6721/10193/65991/10133/55294/81631/84971/9927/8878/8678/23710/3064/401548/55102/56270",24
"GO:0061726","mitochondrion disassembly","24/1808","93/18903",4.75913165582234e-06,0.000230268754731712,0.000201069565953592,"493856/2931/65018/9821/292/665/64422/9140/25793/6721/10193/65991/10133/55294/81631/84971/9927/8878/8678/23710/3064/401548/55102/56270",24
"GO:0031398","positive regulation of protein ubiquitination","28/1808","119/18903",5.64217213587697e-06,0.000270680817467793,0.000236357184211225,"6187/5716/7332/2931/65018/3309/56160/331/5728/754/8452/1654/79139/9810/9112/553115/7965/55294/25898/54602/29979/10210/59343/7314/57561/1407/144165/51343",28
"GO:0006997","nucleus organization","31/1808","139/18903",5.98395365570319e-06,0.000284665223907023,0.000248568300461585,"23399/26135/9221/6683/274/9403/23435/2010/5119/25978/54700/124491/22927/128866/79188/25909/10269/8882/81929/7110/137886/3267/84823/53371/23141/23592/81565/9631/23411/9972/10208",31
"GO:0018205","peptidyl-lysine modification","68/1808","414/18903",6.57697347794651e-06,0.000310268723822127,0.000270925153091551,"83443/10155/6881/80335/57178/322/56160/6879/1386/6878/84148/91272/4204/6612/26036/1387/4298/23476/1810/205564/7703/8861/6883/56970/7994/51504/27351/9329/26354/26038/5903/4089/200424/11143/2033/10269/10210/27154/5905/9063/54880/114799/59343/11091/8202/6018/10847/9757/10782/6873/115426/54472/55683/6418/5562/80218/9759/5929/23411/4193/5252/339287/79960/29915/10208/6613/55167/23774",68
"GO:0030490","maturation of SSU-rRNA","17/1808","55/18903",8.63166779118357e-06,0.000403833647651985,0.0003526255932788,"4809/115939/64963/83732/8780/153443/10199/29777/92856/25879/84294/25983/6202/55720/23160/10885/6208",17
"GO:1903311","regulation of mRNA metabolic process","54/1808","309/18903",9.60052846772838e-06,0.000445480259473855,0.000388991213843421,"22827/10250/9939/10921/10262/6428/26135/5436/29883/4858/1994/8761/10492/202559/23367/9588/23435/10914/26986/27161/26528/10284/22894/5935/22794/342977/27339/54890/11338/2332/4904/57703/55802/54915/1025/201626/8570/10179/11051/253943/6431/23185/59284/64282/1859/219988/6433/57472/10656/79066/90806/3297/3183/10150",54
"GO:0051205","protein insertion into membrane","19/1808","67/18903",1.05625033918225e-05,0.000486132778057781,0.000424488796987577,"100188893/56993/56851/93380/439/5018/581/6449/29927/10452/26520/3320/29928/819/25813/10328/4836/23471/9804",19
"GO:0034655","nucleobase-containing compound catabolic process","69/1808","428/18903",1.07496169591692e-05,0.000488489970887689,0.000426547086396971,"79002/2926/3303/9939/10921/2931/26135/80335/5436/29883/8802/11332/3251/2935/1994/8761/10128/79077/10492/3646/23367/3304/581/23435/26986/38/27161/3704/22894/131870/191/22794/9811/5511/342977/55190/23049/10846/54890/124245/55270/2332/1736/25939/118460/4904/53918/54555/2107/55802/8882/54915/201626/8570/10179/84186/253943/9887/23185/59284/64282/219988/57472/11163/79066/60674/90806/3297/3183",69
"GO:0033120","positive regulation of RNA splicing","14/1808","40/18903",1.07863003640631e-05,0.000488489970887689,0.000426547086396971,"3303/10262/54407/6430/9588/55696/26528/5935/27339/11338/22927/8882/5430/1859",14
"GO:0016311","dephosphorylation","60/1808","357/18903",1.10468950573701e-05,0.000496321213648983,0.000433385289802922,"261726/29101/5532/23399/4952/65018/10776/2281/3476/1827/5728/121665/8073/5501/5510/9110/54704/91272/134510/5792/5494/5526/5537/8898/5504/26012/5516/55671/3628/92609/5511/8867/8897/5500/1843/55291/80824/9530/9887/1850/1408/22870/11261/1846/5520/23141/8493/84959/6305/51496/10076/9891/5527/25930/23645/58490/3064/54545/7248/808",60
"GO:0090316","positive regulation of intracellular protein transport","33/1808","157/18903",1.1591268323343e-05,0.000516678503767283,0.000451161177342884,"7332/3265/10155/2931/10541/51100/65018/8851/7323/5901/5621/3728/55754/6721/23435/2010/5566/5494/55696/23379/55294/51128/3320/8536/8882/8314/79567/56681/11261/4836/51496/5562/4946",33
"GO:0000027","ribosomal large subunit assembly","11/1808","26/18903",1.18000306222561e-05,0.000521874791817121,0.000455698551004231,"29997/84231/55299/56342/84154/6134/6175/6147/23195/6128/6152",11
"GO:0051865","protein autoubiquitination","21/1808","80/18903",1.38254930772386e-05,0.000606714079924401,0.000529779808165749,"149603/7320/51255/7323/7319/9921/8452/4591/10193/26994/9112/9025/867/51283/50862/26046/115426/6047/267/4193/54800",21
"GO:0006473","protein acetylation","43/1808","230/18903",1.41003534815073e-05,0.00061401616199087,0.000536155951005332,"83443/6881/322/57551/6879/1386/6878/84148/4204/1654/26036/1387/4298/1810/7703/8861/6883/56970/7994/8536/9329/26038/4089/11143/2033/10269/27154/114799/11091/8202/10847/6873/55683/6418/122830/5562/80218/23411/339287/79960/80018/55167/23774",43
"GO:0016573","histone acetylation","36/1808","180/18903",1.52114890397801e-05,0.000657345339345002,0.000573990779677038,"83443/6881/322/6879/1386/6878/84148/4204/26036/1387/4298/1810/7703/8861/6883/56970/7994/9329/26038/4089/11143/2033/10269/27154/11091/8202/10847/6873/55683/6418/80218/23411/339287/79960/55167/23774",36
"GO:0022406","membrane docking","23/1808","93/18903",1.59117484510344e-05,0.000682342687268258,0.000595818343311436,"10890/488/8724/23673/7879/6812/376267/23241/9342/8541/65009/81671/6810/23025/11336/6811/6616/11261/149371/118987/10814/57488/10652",23
"GO:0034976","response to endoplasmic reticulum stress","47/1808","261/18903",1.60310152635009e-05,0.000682342687268258,0.000595818343311436,"10130/3303/58515/7009/488/9709/5034/1981/9097/51506/10488/811/7873/3309/51465/192683/51569/1965/1654/79139/581/4976/6449/83590/7353/9024/5516/821/11236/23197/51283/9354/29979/51009/2033/55161/51439/4287/4189/55666/54557/5611/267/9919/23411/23645/468",47
"GO:0031333","negative regulation of protein-containing complex assembly","31/1808","146/18903",1.70741167189479e-05,0.000721317721984806,0.000629851155633773,"55737/22919/5962/832/136319/3309/2039/25999/8874/7114/23521/56998/1654/146206/5494/6812/5590/29997/51185/7417/5216/8780/6712/5830/2033/26146/83700/1859/753/3297/91663",31
"GO:0043254","regulation of protein-containing complex assembly","66/1808","410/18903",1.74065594628091e-05,0.00072991506014046,0.000637358309842896,"55737/387/3303/10092/22919/51100/65018/5962/832/23406/8851/10093/1981/10109/136319/81873/3309/274/2039/25999/8874/7114/23521/56998/6624/4204/3304/1654/581/10787/146206/157922/5494/6812/5590/8775/57662/5526/4733/29997/23379/51185/7417/5216/8780/6712/51128/3320/5830/57606/2033/5879/382/26146/56681/83700/9530/1859/753/6047/253260/28964/3297/91663/96459/7037",66
"GO:0019693","ribose phosphate metabolic process","74/1808","475/18903",1.77105460503278e-05,0.000735502129227439,0.00064223691162098,"7086/4716/387/3303/5230/5160/30968/3098/51727/65018/3692/8802/4724/5214/526/11332/2597/55312/1716/5901/3251/3615/10654/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/8460/79646/60481/6785/38/4705/10845/3704/790955/55190/84188/5631/10846/80025/132/2033/1743/5165/8505/481/10165/256281/204/6392/4831/518/7371/5471/2987/28964/114789/5562/9759/11163/226/54541/8050/3607/6774/8034",74
"GO:0016197","endosomal transport","45/1808","247/18903",1.77996452400917e-05,0.000735502129227439,0.00064223691162098,"55737/10890/51552/8766/55353/55004/51534/8724/9043/112936/23673/8943/7879/1213/51019/282991/155382/5119/8301/25978/55658/10079/400/22853/65009/7874/128866/11021/26000/382/51560/64145/8878/6811/10254/23258/55207/7109/25930/10652/401548/84440/79720/55773/23325",45
